1.png,percentage on the left and percentage on the right
11879.png,square to the left of ellipse
11879.png,ellipse to the right of square
11880.png,square on the top and ellipse on the bottom
11880.png,ellipse on the bottom and square on the top
11880.png,square on top of ellipse
11880.png,ellipse is below square
11881.png,square on the left and ellipse on the right
11881.png,ellipse on the right and square on the left
11881.png,square to the left of ellipse
11881.png,ellipse to the right of square
11882.png,square on the top and ellipse on the bottom
11882.png,ellipse on the bottom and square on the top
11882.png,square on top of ellipse
11882.png,ellipse is below square
11883.png,square on the left and ellipse on the right
11883.png,ellipse on the right and square on the left
11883.png,square to the left of ellipse
11883.png,ellipse to the right of square
11884.png,square on the top and ellipse on the bottom
11884.png,ellipse on the bottom and square on the top
11884.png,square on top of ellipse
11884.png,ellipse is below square
11885.png,square on the left and ellipse on the right
11885.png,ellipse on the right and square on the left
11885.png,square to the left of ellipse
11885.png,ellipse to the right of square
11886.png,square on the top and ellipse on the bottom
11886.png,ellipse on the bottom and square on the top
11886.png,square on top of ellipse
11886.png,ellipse is below square
11887.png,square on the left and ellipse on the right
11887.png,ellipse on the right and square on the left
11887.png,square to the left of ellipse
11887.png,ellipse to the right of square
11888.png,square on the top and ellipse on the bottom
11888.png,ellipse on the bottom and square on the top
11888.png,square on top of ellipse
11888.png,ellipse is below square
11889.png,square on the left and ellipse on the right
11889.png,ellipse on the right and square on the left
11889.png,square to the left of ellipse
11889.png,ellipse to the right of square
11890.png,square on the top and ellipse on the bottom
11890.png,ellipse on the bottom and square on the top
11890.png,square on top of ellipse
11890.png,ellipse is below square
11891.png,square on the left and ellipse on the right
11891.png,ellipse on the right and square on the left
11891.png,square to the left of ellipse
11891.png,ellipse to the right of square
11892.png,square on the top and ellipse on the bottom
11892.png,ellipse on the bottom and square on the top
11892.png,square on top of ellipse
11892.png,ellipse is below square
11893.png,square on the left and ellipse on the right
11893.png,ellipse on the right and square on the left
11893.png,square to the left of ellipse
11893.png,ellipse to the right of square
11894.png,square on the top and ellipse on the bottom
11894.png,ellipse on the bottom and square on the top
11894.png,square on top of ellipse
11894.png,ellipse is below square
11895.png,square on the left and ellipse on the right
11895.png,ellipse on the right and square on the left
11895.png,square to the left of ellipse
11895.png,ellipse to the right of square
11896.png,square on the top and ellipse on the bottom
11896.png,ellipse on the bottom and square on the top
11896.png,square on top of ellipse
11896.png,ellipse is below square
11897.png,square on the left and ellipse on the right
11897.png,ellipse on the right and square on the left
11897.png,square to the left of ellipse
11897.png,ellipse to the right of square
11898.png,square on the top and ellipse on the bottom
11898.png,ellipse on the bottom and square on the top
11898.png,square on top of ellipse
11898.png,ellipse is below square
11899.png,square on the left and ellipse on the right
11899.png,ellipse on the right and square on the left
11899.png,square to the left of ellipse
11899.png,ellipse to the right of square
11900.png,square on the top and ellipse on the bottom
11900.png,ellipse on the bottom and square on the top
11900.png,square on top of ellipse
11900.png,ellipse is below square
11901.png,square on the left and ellipse on the right
11901.png,ellipse on the right and square on the left
11901.png,square to the left of ellipse
11901.png,ellipse to the right of square
11902.png,square on the top and ellipse on the bottom
11902.png,ellipse on the bottom and square on the top
11902.png,square on top of ellipse
11902.png,ellipse is below square
11903.png,square on the left and ellipse on the right
11903.png,ellipse on the right and square on the left
11903.png,square to the left of ellipse
11903.png,ellipse to the right of square
11904.png,square on the top and ellipse on the bottom
11904.png,ellipse on the bottom and square on the top
11904.png,square on top of ellipse
11904.png,ellipse is below square
11905.png,square on the left and ellipse on the right
11905.png,ellipse on the right and square on the left
11905.png,square to the left of ellipse
11905.png,ellipse to the right of square
11906.png,square on the top and ellipse on the bottom
11906.png,ellipse on the bottom and square on the top
11906.png,square on top of ellipse
11906.png,ellipse is below square
11907.png,square on the left and ellipse on the right
11907.png,ellipse on the right and square on the left
11907.png,square to the left of ellipse
11907.png,ellipse to the right of square
11908.png,square on the top and ellipse on the bottom
11908.png,ellipse on the bottom and square on the top
11908.png,square on top of ellipse
11908.png,ellipse is below square
11909.png,square on the left and ellipse on the right
11909.png,ellipse on the right and square on the left
11909.png,square to the left of ellipse
11909.png,ellipse to the right of square
11910.png,square on the top and ellipse on the bottom
11910.png,ellipse on the bottom and square on the top
11910.png,square on top of ellipse
11910.png,ellipse is below square
11911.png,square on the left and ellipse on the right
11911.png,ellipse on the right and square on the left
11911.png,square to the left of ellipse
11911.png,ellipse to the right of square
11912.png,square on the top and ellipse on the bottom
11912.png,ellipse on the bottom and square on the top
